indicatorId,geoUnit,year,type,subtype,value
PRYA.12MO.AG15T24.M,KOR,2006,Source,Data sources,"UIS based on LTU - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG15T24.M,KOR,2007,Source,Data sources,"UIS based on LTU - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG15T24.M,KOR,2008,Source,Data sources,"UIS based on LTU - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG15T24.M,KOR,2009,Source,Data sources,"UIS based on LTU - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG15T24.M,KOR,2010,Source,Data sources,"UIS based on UIS based on KOR - LFS - Economically Active Population Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,KOR,2011,Source,Data sources,"UIS based on UIS based on KOR - LFS - Economically Active Population Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,KOR,2012,Source,Data sources,"UIS based on UIS based on KOR - LFS - Economically Active Population Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,KOR,2013,Source,Data sources,"UIS based on UIS based on KOR - LFS - Economically Active Population Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,KOR,2014,Source,Data sources,"UIS based on UIS based on KOR - LFS - Economically Active Population Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,KOR,2015,Source,Data sources,"UIS based on UIS based on KOR - LFS - Economically Active Population Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,KOR,2016,Source,Data sources,"UIS based on UIS based on KOR - LFS - Economically Active Population Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,KOR,2017,Source,Data sources,"UIS based on UIS based on KOR - LFS - Economically Active Population Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,KOR,2018,Source,Data sources,"UIS based on UIS based on KOR - LFS - Economically Active Population Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,KOR,2019,Source,Data sources,"UIS based on UIS based on KOR - LFS - Economically Active Population Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,KOR,2020,Source,Data sources,"UIS based on UIS based on KOR - LFS - Economically Active Population Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,KOR,2021,Source,Data sources,"UIS based on UIS based on KOR - LFS - Economically Active Population Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,KOR,2022,Source,Data sources,"UIS based on UIS based on KOR - LFS - Economically Active Population Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,KOR,2023,Source,Data sources,"UIS based on UIS based on KOR - LFS - Economically Active Population Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LAO,2010,Source,Data sources,"UIS based on UIS based on LAO - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LAO,2017,Source,Data sources,"UIS based on UIS based on LAO - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LAO,2022,Source,Data sources,"UIS based on UIS based on LAO - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LBN,2019,Source,Data sources,"UIS based on UIS based on LBN - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LBR,2010,Source,Data sources,"UIS based on UIS based on LBR - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LBR,2014,Source,Data sources,"UIS based on UIS based on LBR - HIES - Household Income and Expenditure Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LBR,2016,Source,Data sources,"UIS based on UIS based on LBR - HIES - Household Income and Expenditure Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LBR,2017,Source,Data sources,"UIS based on UIS based on LBR - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LCA,2017,Source,Data sources,"UIS based on UIS based on LCA - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LCA,2018,Source,Data sources,"UIS based on UIS based on LCA - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LCA,2019,Source,Data sources,"UIS based on UIS based on LCA - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LCA,2020,Source,Data sources,"UIS based on UIS based on LCA - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LCA,2021,Source,Data sources,"UIS based on UIS based on LCA - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LCA,2022,Source,Data sources,"UIS based on UIS based on LCA - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LCA,2023,Source,Data sources,"UIS based on UIS based on LCA - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LKA,2010,Source,Data sources,"UIS based on UIS based on LKA - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LKA,2011,Source,Data sources,"UIS based on UIS based on LKA - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LKA,2013,Source,Data sources,"UIS based on UIS based on LKA - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LKA,2014,Source,Data sources,"UIS based on UIS based on LKA - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LKA,2015,Source,Data sources,"UIS based on UIS based on LKA - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LKA,2016,Source,Data sources,"UIS based on UIS based on LKA - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LKA,2017,Source,Data sources,"UIS based on UIS based on LKA - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LKA,2018,Source,Data sources,"UIS based on UIS based on LKA - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LKA,2019,Source,Data sources,"UIS based on UIS based on LKA - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LKA,2020,Source,Data sources,"UIS based on UIS based on LKA - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LKA,2021,Source,Data sources,"UIS based on UIS based on LKA - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LKA,2022,Source,Data sources,"UIS based on UIS based on LKA - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LSO,2019,Source,Data sources,"UIS based on UIS based on LSO - LFS - Integrated Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LTU,2004,Source,Data sources,"UIS based on LUX - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG15T24.M,LTU,2005,Source,Data sources,"UIS based on LUX - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG15T24.M,LTU,2006,Source,Data sources,"UIS based on LUX - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG15T24.M,LTU,2007,Source,Data sources,"UIS based on LUX - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG15T24.M,LTU,2008,Source,Data sources,"UIS based on LUX - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG15T24.M,LTU,2009,Source,Data sources,"UIS based on LUX - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG15T24.M,LTU,2010,Source,Data sources,"UIS based on UIS based on LTU - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LTU,2011,Source,Data sources,"UIS based on UIS based on LTU - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LTU,2012,Source,Data sources,"UIS based on UIS based on LTU - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LTU,2013,Source,Data sources,"UIS based on UIS based on LTU - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LTU,2014,Source,Data sources,"UIS based on UIS based on LTU - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LTU,2015,Source,Data sources,"UIS based on UIS based on LTU - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LTU,2016,Source,Data sources,"UIS based on UIS based on LTU - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LTU,2017,Source,Data sources,"UIS based on UIS based on LTU - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.M,LTU,2018,Source,Data sources,"UIS based on UIS based on LTU - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
